t_recv_s,t_stamp_s,phase,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,pos1_deg,pos2_deg,pos3_deg,pos4_deg,pos5_deg,pos6_deg,vel1_dps,vel2_dps,vel3_dps,vel4_dps,vel5_dps,vel6_dps
1.6394,1790120245.7358,ramp_j5_start,-0.2200,-44.6400,-58.9100,-3.1600,-14.4600,0.0700,-0.2300,-44.6300,-58.9100,-3.1600,-14.4600,0.0700,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000
1.7673,1790120245.8637,ramp_j5_start,-0.2200,-44.6400,-58.9100,-3.1600,-14.4600,0.0700,-0.2200,-44.6300,-58.9000,-3.1600,-14.4600,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.9046,1790120246.0010,ramp_j5_start,-0.2200,-44.6400,-58.9100,-3.1600,-14.4600,0.0700,-0.2100,-44.6200,-58.9000,-3.1600,-14.4600,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.0370,1790120246.1334,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,-14.2857,0.0700,-0.2100,-44.6300,-58.9100,-3.1600,-14.4500,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.1729,1790120246.2692,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,-13.5874,0.0700,-0.2100,-44.6300,-58.9100,-3.1600,-14.4300,0.0700,0.0000,0.0000,0.0000,0.0000,0.7500,0.0000
2.2865,1790120246.3830,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,-13.0365,0.0700,-0.2100,-44.6300,-58.9100,-3.1600,-14.1400,0.0700,0.0000,0.0000,0.0000,0.0000,8.1400,0.0000
2.3986,1790120246.4951,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,-12.4726,0.0700,-0.2100,-44.6300,-58.9100,-3.1600,-13.2500,0.0700,0.0000,0.0000,0.0000,0.0000,7.2400,0.0000
2.5066,1790120246.6033,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,-11.9157,0.0700,-0.2200,-44.6300,-58.9100,-3.1600,-12.8400,0.0700,0.0000,0.0000,0.0000,0.0000,6.8000,0.0000
2.6114,1790120246.7078,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,-11.3721,0.0700,-0.2200,-44.6300,-58.9100,-3.1600,-12.1900,0.0700,0.0000,0.0000,0.0000,0.0000,7.0300,0.0000
2.7121,1790120246.8087,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,-11.0083,0.0700,-0.2200,-44.6300,-58.9100,-3.1500,-11.7200,0.0700,0.0000,0.0000,0.0000,0.0000,6.4100,0.0000
2.8177,1790120246.9142,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,-10.4503,0.0700,-0.2200,-44.6400,-58.9100,-3.1600,-11.3000,0.0800,0.0000,0.0000,0.0000,0.0000,1.9100,0.0000
2.9328,1790120247.0294,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,-9.8971,0.0700,-0.2100,-44.6300,-58.9000,-3.1500,-10.8600,0.0700,0.0000,0.0000,0.0000,0.0000,8.4200,0.0000
3.0409,1790120247.1374,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,-9.3478,0.0700,-0.2100,-44.6300,-58.9100,-3.1600,-10.2500,0.0700,0.0000,0.0000,0.0000,0.0000,4.5500,0.0000
3.1601,1790120247.2564,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,-8.6265,0.0700,-0.2100,-44.6300,-58.9100,-3.1600,-9.6800,0.0800,0.0000,0.0000,0.0000,0.0000,4.7900,0.0000
3.2756,1790120247.3715,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,-8.0797,0.0700,-0.2200,-44.6300,-58.9100,-3.1500,-9.1200,0.0700,0.0000,0.0000,0.0000,0.0000,3.8900,0.0000
3.3870,1790120247.4833,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,-7.5258,0.0700,-0.2100,-44.6300,-58.9100,-3.1600,-8.5700,0.0700,0.0000,0.0000,0.0000,0.0000,5.5400,0.0000
3.4948,1790120247.5913,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,-6.9726,0.0700,-0.2100,-44.6300,-58.9100,-3.1600,-7.8200,0.0700,0.0000,0.0000,0.0000,0.0000,5.9800,0.0000
3.6102,1790120247.7067,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,-6.4338,0.0700,-0.2200,-44.6300,-58.9100,-3.1600,-7.4200,0.0700,0.0000,0.0000,0.0000,0.0000,2.3300,0.0000
3.7228,1790120247.8193,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,-5.8836,0.0700,-0.2100,-44.6400,-58.9000,-3.1600,-7.0300,0.0700,0.0000,0.0000,0.0000,0.0000,3.9400,0.0000
3.8380,1790120247.9344,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,-5.3191,0.0700,-0.2100,-44.6400,-58.9100,-3.1600,-6.3600,0.0700,0.0000,0.0000,0.0000,0.0000,5.7300,0.0000
3.9496,1790120248.0462,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,-4.7712,0.0700,-0.2100,-44.6300,-58.9100,-3.1600,-5.6300,0.0700,0.0000,0.0000,0.0000,0.0000,6.6200,0.0000
4.0613,1790120248.1577,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,-4.2140,0.0700,-0.2100,-44.6300,-58.9100,-3.1600,-5.1600,0.0800,0.0000,0.0000,0.0000,0.0000,2.7900,0.0000
4.1804,1790120248.2768,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,-3.6512,0.0700,-0.2100,-44.6300,-58.9100,-3.1500,-4.6600,0.0700,0.0000,0.0000,0.0000,0.0000,4.8700,0.0000
4.3029,1790120248.3992,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,-2.9211,0.0700,-0.2200,-44.6400,-58.9100,-3.1600,-3.9700,0.0700,0.0000,0.0000,0.0000,0.0000,5.9500,0.0000
4.4254,1790120248.5218,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,-2.3592,0.0700,-0.2100,-44.6400,-58.9100,-3.1600,-3.4700,0.0700,0.0000,0.0000,0.0000,0.0000,2.9300,0.0000
4.5368,1790120248.6334,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,-1.8063,0.0700,-0.2200,-44.6300,-58.9100,-3.1600,-2.9700,0.0700,0.0000,0.0000,0.0000,0.0000,4.8800,0.0000
4.6450,1790120248.7415,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,-1.2514,0.0700,-0.2200,-44.6300,-58.9100,-3.1600,-2.3100,0.0700,0.0000,0.0000,0.0000,0.0000,6.5000,0.0000
4.7459,1790120248.8424,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,-0.7092,0.0700,-0.2200,-44.6300,-58.9100,-3.1600,-1.6200,0.0700,0.0000,0.0000,0.0000,0.0000,5.6400,0.0000
4.8577,1790120248.9542,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,-0.1539,0.0700,-0.2200,-44.6300,-58.9100,-3.1500,-1.1000,0.0700,0.0000,0.0000,0.0000,0.0000,4.3900,0.0000
4.9655,1790120249.0622,ramp_j5_out,-0.2200,-44.6400,-58.9100,-3.1600,0.4061,0.0700,-0.2100,-44.6300,-58.9100,-3.1500,-0.5100,0.0700,0.0000,0.0000,0.0000,0.0000,4.9800,0.0000
5.0752,1790120249.1714,ramp_j5_out_settle,-0.2200,-44.6400,-58.9100,-3.1600,0.5400,0.0700,-0.2100,-44.6300,-58.9100,-3.1500,-0.0100,0.0700,0.0000,0.0000,0.0000,0.0000,4.3900,0.0000
5.1828,1790120249.2792,ramp_j5_out_settle,-0.2200,-44.6400,-58.9100,-3.1600,0.5400,0.0700,-0.2200,-44.6300,-58.9100,-3.1600,0.5200,0.0700,0.0000,0.0000,0.0000,0.0000,0.3100,0.0000
5.2946,1790120249.3911,ramp_j5_out_settle,-0.2200,-44.6400,-58.9100,-3.1600,0.5400,0.0700,-0.2200,-44.6300,-58.9100,-3.1600,0.5500,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.4170,1790120249.5134,ramp_j5_out_settle,-0.2200,-44.6400,-58.9100,-3.1600,0.5400,0.0700,-0.2200,-44.6300,-58.9000,-3.1600,0.5500,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.5358,1790120249.6324,ramp_j5_out_settle,-0.2200,-44.6400,-58.9100,-3.1600,0.5400,0.0700,-0.2100,-44.6300,-58.9100,-3.1500,0.5500,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.6474,1790120249.7440,ramp_j5_out_settle,-0.2200,-44.6400,-58.9100,-3.1600,0.5400,0.0700,-0.2200,-44.6400,-58.9000,-3.1600,0.5500,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.7629,1790120249.8594,ramp_j5_out_settle,-0.2200,-44.6400,-58.9100,-3.1600,0.5400,0.0700,-0.2200,-44.6400,-58.9100,-3.1500,0.5500,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.8746,1790120249.9710,ramp_j5_out_settle,-0.2200,-44.6400,-58.9100,-3.1600,0.5400,0.0700,-0.2100,-44.6300,-58.9000,-3.1600,0.5400,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.9897,1790120250.0862,ramp_j5_out_settle,-0.2200,-44.6400,-58.9100,-3.1600,0.5400,0.0700,-0.2100,-44.6300,-58.9100,-3.1600,0.5500,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.0979,1790120250.1945,ramp_j5_out_settle,-0.2200,-44.6400,-58.9100,-3.1600,0.5400,0.0700,-0.2100,-44.6300,-58.9100,-3.1500,0.5400,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.2060,1790120250.3025,ramp_j5_out_settle,-0.2200,-44.6400,-58.9100,-3.1600,0.5400,0.0700,-0.2100,-44.6300,-58.9100,-3.1500,0.5500,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.3141,1790120250.4106,ramp_j5_out_settle,-0.2200,-44.6400,-58.9100,-3.1600,0.5400,0.0700,-0.2200,-44.6400,-58.9100,-3.1600,0.5500,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.4228,1790120250.5194,ramp_j5_out_settle,-0.2200,-44.6400,-58.9100,-3.1600,0.5400,0.0700,-0.2200,-44.6300,-58.9100,-3.1600,0.5400,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.5348,1790120250.6311,ramp_j5_out_settle,-0.2200,-44.6400,-58.9100,-3.1600,0.5400,0.0700,-0.2100,-44.6400,-58.9100,-3.1600,0.5500,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.6576,1790120250.7540,ramp_j5_out_settle,-0.2200,-44.6400,-58.9100,-3.1600,0.5400,0.0700,-0.2200,-44.6300,-58.9100,-3.1500,0.5400,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.7763,1790120250.8728,ramp_j5_out_settle,-0.2200,-44.6400,-58.9100,-3.1600,0.5400,0.0700,-0.2100,-44.6300,-58.9100,-3.1500,0.5400,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.8884,1790120250.9851,ramp_j5_out_settle,-0.2200,-44.6400,-58.9100,-3.1600,0.5400,0.0700,-0.2100,-44.6300,-58.9000,-3.1600,0.5500,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.0003,1790120251.0968,ramp_j5_out_settle,-0.2200,-44.6400,-58.9100,-3.1600,0.5400,0.0700,-0.2100,-44.6400,-58.9100,-3.1600,0.5500,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.1162,1790120251.2124,ramp_j5_back,-0.2200,-44.6400,-58.9100,-3.1600,0.1697,0.0700,-0.2200,-44.6400,-58.9100,-3.1600,0.5500,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.2381,1790120251.3346,ramp_j5_back,-0.2200,-44.6400,-58.9100,-3.1600,-0.5648,0.0700,-0.2200,-44.6300,-58.9100,-3.1600,0.5200,0.0800,0.0000,0.0000,0.0000,0.0000,-0.8300,0.0000
7.3537,1790120251.4499,ramp_j5_back,-0.2200,-44.6400,-58.9100,-3.1600,-1.1202,0.0700,-0.2100,-44.6300,-58.9100,-3.1600,0.2300,0.0700,0.0000,0.0000,0.0000,0.0000,-8.3000,0.0000
7.4652,1790120251.5616,ramp_j5_back,-0.2200,-44.6400,-58.9100,-3.1600,-1.6723,0.0700,-0.2100,-44.6300,-58.9100,-3.1500,-0.4900,0.0700,0.0000,0.0000,0.0000,0.0000,-5.3100,0.0000
7.5803,1790120251.6768,ramp_j5_back,-0.2200,-44.6400,-58.9100,-3.1600,-2.2308,0.0700,-0.2100,-44.6300,-58.9100,-3.1600,-1.2600,0.0700,0.0000,0.0000,0.0000,0.0000,-7.1900,0.0000
7.6991,1790120251.7958,ramp_j5_back,-0.2200,-44.6400,-58.9100,-3.1600,-2.7753,0.0700,-0.2100,-44.6300,-58.9100,-3.1600,-1.7300,0.0700,0.0000,0.0000,0.0000,0.0000,-1.7000,0.0000
7.8125,1790120251.9086,ramp_j5_back,-0.2200,-44.6400,-58.9100,-3.1600,-3.3169,0.0700,-0.2200,-44.6400,-58.9100,-3.1600,-2.0300,0.0700,0.0000,0.0000,0.0000,0.0000,-3.3700,0.0000
7.9235,1790120252.0199,ramp_j5_back,-0.2200,-44.6400,-58.9100,-3.1600,-3.8614,0.0700,-0.2100,-44.6300,-58.9100,-3.1600,-2.6100,0.0700,0.0000,0.0000,0.0000,0.0000,-6.0500,0.0000
8.0389,1790120252.1354,ramp_j5_back,-0.2200,-44.6400,-58.9100,-3.1600,-4.4123,0.0700,-0.2100,-44.6300,-58.9000,-3.1600,-3.5500,0.0700,0.0000,0.0000,0.0000,0.0000,-6.6900,0.0000
8.1542,1790120252.2508,ramp_j5_back,-0.2200,-44.6400,-58.9100,-3.1600,-5.1497,0.0700,-0.2200,-44.6300,-58.9100,-3.1600,-4.0200,0.0700,0.0000,0.0000,0.0000,0.0000,-3.3400,0.0000
8.2661,1790120252.3623,ramp_j5_back,-0.2200,-44.6400,-58.9100,-3.1600,-5.7023,0.0700,-0.2200,-44.6400,-58.9100,-3.1500,-4.5400,0.0800,0.0000,0.0000,0.0000,0.0000,-5.3000,0.0000
8.3811,1790120252.4776,ramp_j5_back,-0.2200,-44.6400,-58.9100,-3.1600,-6.2572,0.0700,-0.2200,-44.6300,-58.9100,-3.1600,-5.3500,0.0700,0.0000,0.0000,0.0000,0.0000,-7.0400,0.0000
8.5000,1790120252.5965,ramp_j5_back,-0.2200,-44.6400,-58.9100,-3.1600,-6.8060,0.0700,-0.2200,-44.6300,-58.9200,-3.1600,-5.8800,0.0700,0.0000,0.0000,0.0000,0.0000,-3.3000,0.0000
8.6082,1790120252.7046,ramp_j5_back,-0.2200,-44.6400,-58.9100,-3.1600,-7.3463,0.0700,-0.2200,-44.6300,-58.9100,-3.1600,-6.3700,0.0700,0.0000,0.0000,0.0000,0.0000,-5.2200,0.0000
8.7236,1790120252.8200,ramp_j5_back,-0.2200,-44.6400,-58.9100,-3.1600,-7.8927,0.0700,-0.2200,-44.6300,-58.9000,-3.1600,-7.0500,0.0700,0.0000,0.0000,0.0000,0.0000,-5.3900,0.0000
8.8351,1790120252.9315,ramp_j5_back,-0.2200,-44.6400,-58.9100,-3.1600,-8.4405,0.0700,-0.2100,-44.6300,-58.9100,-3.1600,-7.4800,0.0700,0.0000,0.0000,0.0000,0.0000,-3.0700,0.0000
8.9508,1790120253.0472,ramp_j5_back,-0.2200,-44.6400,-58.9100,-3.1600,-8.9968,0.0700,-0.2100,-44.6300,-58.9100,-3.1500,-7.9300,0.0700,0.0000,0.0000,0.0000,0.0000,-4.9400,0.0000
9.0620,1790120253.1586,ramp_j5_back,-0.2200,-44.6400,-58.9100,-3.1600,-9.5482,0.0700,-0.2200,-44.6300,-58.9100,-3.1600,-8.7600,0.0700,0.0000,0.0000,0.0000,0.0000,-6.0100,0.0000
9.1713,1790120253.2677,ramp_j5_back,-0.2200,-44.6400,-58.9100,-3.1600,-10.1028,0.0700,-0.2200,-44.6400,-58.9100,-3.1500,-9.0700,0.0700,0.0000,0.0000,0.0000,0.0000,-1.9500,0.0000
9.2795,1790120253.3759,ramp_j5_back,-0.2200,-44.6400,-58.9100,-3.1600,-10.6513,0.0700,-0.2100,-44.6400,-58.9100,-3.1600,-9.3800,0.0800,0.0000,0.0000,0.0000,0.0000,-3.8300,0.0000
9.3909,1790120253.4875,ramp_j5_back,-0.2200,-44.6400,-58.9100,-3.1600,-11.1931,0.0700,-0.2100,-44.6400,-58.9100,-3.1600,-9.9600,0.0700,0.0000,0.0000,0.0000,0.0000,-5.8000,0.0000
9.5028,1790120253.5991,ramp_j5_back,-0.2200,-44.6400,-58.9100,-3.1600,-11.7516,0.0700,-0.2100,-44.6300,-58.9000,-3.1600,-10.8300,0.0800,0.0000,0.0000,0.0000,0.0000,-7.2800,0.0000
9.6175,1790120253.7141,ramp_j5_back,-0.2200,-44.6400,-58.9100,-3.1600,-12.3100,0.0700,-0.2200,-44.6300,-58.9100,-3.1600,-11.4000,0.0700,0.0000,0.0000,0.0000,0.0000,-4.1100,0.0000
9.7403,1790120253.8368,ramp_j5_back,-0.2200,-44.6400,-58.9100,-3.1600,-13.0441,0.0700,-0.2100,-44.6300,-58.9000,-3.1600,-11.9500,0.0700,0.0000,0.0000,0.0000,0.0000,-4.6000,0.0000
9.8522,1790120253.9486,ramp_j5_back,-0.2200,-44.6400,-58.9100,-3.1600,-13.6040,0.0700,-0.2100,-44.6400,-58.9100,-3.1600,-12.5000,0.0700,0.0000,0.0000,0.0000,0.0000,-3.9600,0.0000
9.9713,1790120254.0674,ramp_j5_back,-0.2200,-44.6400,-58.9100,-3.1600,-14.1650,0.0700,-0.2200,-44.6300,-58.9100,-3.1500,-13.0800,0.0700,0.0000,0.0000,0.0000,0.0000,-5.9600,0.0000
10.0789,1790120254.1755,ramp_j5_back_settle,-0.2200,-44.6400,-58.9100,-3.1600,-14.4600,0.0700,-0.2200,-44.6400,-58.9100,-3.1600,-13.7700,0.0700,0.0000,0.0000,0.0000,0.0000,-4.8800,0.0000
10.1910,1790120254.2875,ramp_j5_back_settle,-0.2200,-44.6400,-58.9100,-3.1600,-14.4600,0.0700,-0.2200,-44.6400,-58.9000,-3.1600,-14.3300,0.0700,0.0000,0.0000,0.0000,0.0000,-3.3000,0.0000
10.3060,1790120254.4025,ramp_j5_back_settle,-0.2200,-44.6400,-58.9100,-3.1600,-14.4600,0.0700,-0.2100,-44.6300,-58.9100,-3.1600,-14.5400,0.0700,0.0000,0.0000,0.0000,0.0000,0.3100,0.0000
10.4249,1790120254.5213,ramp_j5_back_settle,-0.2200,-44.6400,-58.9100,-3.1600,-14.4600,0.0700,-0.2200,-44.6300,-58.9000,-3.1600,-14.4600,0.0700,0.0000,0.0000,0.0000,0.0000,0.2700,0.0000
10.5445,1790120254.6410,ramp_j5_back_settle,-0.2200,-44.6400,-58.9100,-3.1600,-14.4600,0.0700,-0.2100,-44.6400,-58.9100,-3.1600,-14.4500,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.6566,1790120254.7528,ramp_j5_back_settle,-0.2200,-44.6400,-58.9100,-3.1600,-14.4600,0.0700,-0.2100,-44.6300,-58.9000,-3.1600,-14.4500,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.7715,1790120254.8680,ramp_j5_back_settle,-0.2200,-44.6400,-58.9100,-3.1600,-14.4600,0.0700,-0.2200,-44.6300,-58.9100,-3.1600,-14.4500,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.8871,1790120254.9834,ramp_j5_back_settle,-0.2200,-44.6400,-58.9100,-3.1600,-14.4600,0.0700,-0.2100,-44.6300,-58.9000,-3.1600,-14.4500,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11.0025,1790120255.0987,ramp_j5_back_settle,-0.2200,-44.6400,-58.9100,-3.1600,-14.4600,0.0700,-0.2200,-44.6300,-58.9100,-3.1600,-14.4600,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11.1174,1790120255.2139,ramp_j5_back_settle,-0.2200,-44.6400,-58.9100,-3.1600,-14.4600,0.0700,-0.2200,-44.6400,-58.9100,-3.1600,-14.4500,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11.2400,1790120255.3366,ramp_j5_back_settle,-0.2200,-44.6400,-58.9100,-3.1600,-14.4600,0.0700,-0.2200,-44.6300,-58.9100,-3.1600,-14.4600,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11.3622,1790120255.4589,ramp_j5_back_settle,-0.2200,-44.6400,-58.9100,-3.1600,-14.4600,0.0700,-0.2200,-44.6300,-58.9200,-3.1600,-14.4500,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11.4777,1790120255.5742,ramp_j5_back_settle,-0.2200,-44.6400,-58.9100,-3.1600,-14.4600,0.0700,-0.2100,-44.6300,-58.9000,-3.1600,-14.4500,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11.5968,1790120255.6932,ramp_j5_back_settle,-0.2200,-44.6400,-58.9100,-3.1600,-14.4600,0.0700,-0.2200,-44.6300,-58.9100,-3.1500,-14.4500,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11.7119,1790120255.8085,ramp_j5_back_settle,-0.2200,-44.6400,-58.9100,-3.1600,-14.4600,0.0700,-0.2100,-44.6300,-58.9100,-3.1600,-14.4500,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11.8237,1790120255.9201,ramp_j5_back_settle,-0.2200,-44.6400,-58.9100,-3.1600,-14.4600,0.0700,-0.2100,-44.6300,-58.9200,-3.1600,-14.4600,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11.9426,1790120256.0389,ramp_j5_back_settle,-0.2200,-44.6400,-58.9100,-3.1600,-14.4600,0.0700,-0.2100,-44.6300,-58.9100,-3.1600,-14.4500,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
