t_recv_s,t_stamp_s,phase,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,pos1_deg,pos2_deg,pos3_deg,pos4_deg,pos5_deg,pos6_deg,vel1_dps,vel2_dps,vel3_dps,vel4_dps,vel5_dps,vel6_dps
2.1814,1790120878.9629,ramp_j6_out,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,5.1732,-0.0200,-49.9800,-59.9500,0.0000,-40.0000,4.4400,0.0000,0.0000,0.0000,0.0000,0.0000,3.3500
2.2952,1790120879.0767,ramp_j6_out,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,5.7233,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,4.8900,0.0000,0.0000,0.0000,0.0000,0.0000,5.0900
2.4193,1790120879.2008,ramp_j6_out,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,6.4514,-0.0100,-49.9700,-59.9500,0.0000,-40.0000,5.5200,0.0000,0.0000,0.0000,0.0000,0.0000,3.6800
2.5429,1790120879.3245,ramp_j6_out,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,6.9909,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,6.0900,0.0000,0.0000,0.0000,0.0000,0.0000,5.3100
2.6635,1790120879.4450,ramp_j6_out,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,7.5367,-0.0100,-49.9700,-59.9500,0.0000,-40.0000,6.7600,0.0000,0.0000,0.0000,0.0000,0.0000,4.0500
2.7916,1790120879.5729,ramp_j6_out,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,8.2716,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,7.2500,0.0000,0.0000,0.0000,0.0000,0.0000,3.8300
2.9157,1790120879.6971,ramp_j6_out,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,8.8330,-0.0200,-49.9800,-59.9500,0.0000,-40.0000,7.8800,0.0000,0.0000,0.0000,0.0000,0.0000,5.4600
3.0430,1790120879.8245,ramp_j6_out,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,9.5782,-0.0100,-49.9700,-59.9500,0.0000,-40.0000,8.5300,0.0000,0.0000,0.0000,0.0000,0.0000,4.5700
3.1634,1790120879.9448,ramp_j6_out,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,10.1400,-0.0200,-49.9800,-59.9500,0.0000,-40.0000,9.0400,0.0000,0.0000,0.0000,0.0000,0.0000,4.1500
3.2798,1790120880.0615,ramp_j6_out,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,10.6855,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,9.6600,0.0000,0.0000,0.0000,0.0000,0.0000,5.6400
3.4038,1790120880.1855,ramp_j6_out,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,11.2450,-0.0100,-49.9700,-59.9600,0.0000,-40.0000,10.4100,0.0000,0.0000,0.0000,0.0000,0.0000,4.2900
3.5282,1790120880.3096,ramp_j6_out,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,12.0009,-0.0100,-49.9800,-59.9500,0.0000,-40.0000,10.8900,0.0000,0.0000,0.0000,0.0000,0.0000,4.0700
3.6524,1790120880.4337,ramp_j6_out,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,12.5644,-0.0100,-49.9800,-59.9400,0.0000,-40.0000,11.4900,0.0000,0.0000,0.0000,0.0000,0.0000,5.2100
3.7850,1790120880.5665,ramp_j6_out,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,13.2947,-0.0200,-49.9800,-59.9500,0.0000,-40.0000,12.3200,0.0000,0.0000,0.0000,0.0000,0.0000,4.6300
3.9201,1790120880.7017,ramp_j6_out,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,13.8459,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,12.8400,0.0000,0.0000,0.0000,0.0000,0.0000,4.3800
4.0368,1790120880.8180,ramp_j6_out,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,14.3901,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,13.4900,0.0000,0.0000,0.0000,0.0000,0.0000,5.0400
4.1646,1790120880.9460,ramp_j6_out_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,15.0000,-0.0100,-49.9800,-59.9500,0.0000,-40.0000,14.1000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6300
4.2895,1790120881.0707,ramp_j6_out_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,15.0000,-0.0200,-49.9800,-59.9500,0.0000,-40.0000,14.6200,0.0000,0.0000,0.0000,0.0000,0.0000,4.4400
4.4173,1790120881.1986,ramp_j6_out_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,15.0000,-0.0100,-49.9700,-59.9500,0.0000,-40.0000,15.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.5414,1790120881.3228,ramp_j6_out_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,15.0000,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,15.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.6615,1790120881.4431,ramp_j6_out_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,15.0000,-0.0100,-49.9700,-59.9500,0.0000,-40.0000,15.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.7818,1790120881.5633,ramp_j6_out_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,15.0000,-0.0100,-49.9800,-59.9500,0.0000,-40.0000,15.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.9097,1790120881.6912,ramp_j6_out_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,15.0000,-0.0100,-49.9700,-59.9500,0.0000,-40.0000,15.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.0302,1790120881.8115,ramp_j6_out_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,15.0000,-0.0200,-49.9800,-59.9500,0.0000,-40.0000,15.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.1621,1790120881.9436,ramp_j6_out_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,15.0000,-0.0200,-49.9800,-59.9500,0.0000,-40.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.2865,1790120882.0680,ramp_j6_out_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,15.0000,-0.0200,-49.9700,-59.9600,0.0000,-40.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.4141,1790120882.1956,ramp_j6_out_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,15.0000,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.5383,1790120882.3198,ramp_j6_out_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,15.0000,-0.0100,-49.9800,-59.9500,0.0000,-40.0000,15.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.6700,1790120882.4512,ramp_j6_out_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,15.0000,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.7937,1790120882.5752,ramp_j6_out_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,15.0000,-0.0200,-49.9800,-59.9500,0.0000,-40.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.9237,1790120882.7050,ramp_j6_out_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,15.0000,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.0438,1790120882.8251,ramp_j6_out_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,15.0000,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,15.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.1600,1790120882.9416,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,15.0000,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.2806,1790120883.0620,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,14.4452,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,14.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.4006,1790120883.1822,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,13.8994,-0.0100,-49.9800,-59.9600,0.0000,-40.0000,14.7700,0.0000,0.0000,0.0000,0.0000,0.0000,-4.6400
6.5293,1790120883.3106,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,13.1686,-0.0100,-49.9700,-59.9500,0.0000,-40.0000,14.1300,0.0000,0.0000,0.0000,0.0000,0.0000,-3.7500
6.6384,1790120883.4200,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,12.6295,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,13.7500,0.0000,0.0000,0.0000,0.0000,0.0000,-3.3800
6.7512,1790120883.5327,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,12.0838,-0.0100,-49.9800,-59.9500,0.0000,-40.0000,13.1100,0.0000,0.0000,0.0000,0.0000,0.0000,-6.2500
6.8750,1790120883.6564,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,11.5182,-0.0200,-49.9800,-59.9500,0.0000,-40.0000,12.2600,0.0000,0.0000,0.0000,0.0000,0.0000,-5.8000
7.0026,1790120883.7842,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,10.7916,-0.0200,-49.9800,-59.9500,0.0000,-40.0000,11.6400,0.0000,0.0000,0.0000,0.0000,0.0000,-3.7600
7.1193,1790120883.9005,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,10.2349,-0.0200,-49.9800,-59.9500,0.0000,-40.0000,11.1100,0.0000,0.0000,0.0000,0.0000,0.0000,-5.4800
7.2398,1790120884.0209,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,9.6810,-0.0200,-49.9700,-59.9600,0.0000,-40.0000,10.4800,0.0000,0.0000,0.0000,0.0000,0.0000,-5.3100
7.3632,1790120884.1448,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,8.9429,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,9.7100,0.0000,0.0000,0.0000,0.0000,0.0000,-2.7000
7.4838,1790120884.2650,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,8.3802,-0.0100,-49.9800,-59.9500,0.0000,-40.0000,9.4700,0.0000,0.0000,0.0000,0.0000,0.0000,-5.1400
7.6116,1790120884.3929,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,7.8298,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,8.6300,0.0000,0.0000,0.0000,0.0000,0.0000,-5.2500
7.7236,1790120884.5053,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,7.2682,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,8.0300,0.0000,0.0000,0.0000,0.0000,0.0000,-3.6500
7.8372,1790120884.6184,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,6.7113,-0.0200,-49.9800,-59.9500,0.0000,-40.0000,7.5000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.5700
7.9431,1790120884.7248,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,6.1703,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,7.0300,0.0000,0.0000,0.0000,0.0000,0.0000,-4.8100
8.0527,1790120884.8342,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,5.6123,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,6.4500,0.0000,0.0000,0.0000,0.0000,0.0000,-4.5600
8.1617,1790120884.9433,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,5.0681,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,5.8400,0.0000,0.0000,0.0000,0.0000,0.0000,-4.5200
8.2911,1790120885.0721,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,4.3244,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,5.3500,0.0000,0.0000,0.0000,0.0000,0.0000,-4.1000
8.3979,1790120885.1789,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,3.9451,-0.0100,-49.9700,-59.9600,0.0000,-40.0000,4.8100,0.0000,0.0000,0.0000,0.0000,0.0000,-6.1700
8.5057,1790120885.2871,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,3.3839,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,4.1100,0.0000,0.0000,0.0000,0.0000,0.0000,-3.5300
8.6084,1790120885.3894,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,2.8184,-0.0200,-49.9800,-59.9500,0.0000,-40.0000,3.7700,0.0000,0.0000,0.0000,0.0000,0.0000,-3.2100
8.7138,1790120885.4953,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,2.2621,-0.0200,-49.9800,-59.9500,0.0000,-40.0000,3.3300,0.0000,0.0000,0.0000,0.0000,0.0000,-4.6900
8.8233,1790120885.6048,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,1.7097,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,2.6400,0.0000,0.0000,0.0000,0.0000,0.0000,-5.7400
8.9327,1790120885.7143,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,1.1626,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,2.0300,0.0000,0.0000,0.0000,0.0000,0.0000,-5.3900
9.0418,1790120885.8234,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,0.6111,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,1.4400,0.0000,0.0000,0.0000,0.0000,0.0000,-5.0600
9.1478,1790120885.9293,ramp_j6_back,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,0.0676,-0.0200,-49.9800,-59.9500,0.0000,-40.0000,0.9400,0.0000,0.0000,0.0000,0.0000,0.0000,-4.5000
9.2577,1790120886.0392,ramp_j6_back_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,0.0000,-0.0100,-49.9800,-59.9500,0.0000,-40.0000,0.4000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.9600
9.3712,1790120886.1528,ramp_j6_back_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,0.0000,-0.0200,-49.9800,-59.9500,0.0000,-40.0000,-0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.4835,1790120886.2650,ramp_j6_back_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,0.0000,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.5933,1790120886.3745,ramp_j6_back_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,0.0000,-0.0100,-49.9800,-59.9500,0.0000,-40.0000,-0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.7030,1790120886.4846,ramp_j6_back_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,0.0000,-0.0100,-49.9700,-59.9500,0.0000,-40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.8163,1790120886.5977,ramp_j6_back_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,0.0000,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,-0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9.9254,1790120886.7070,ramp_j6_back_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,0.0000,-0.0100,-49.9700,-59.9500,0.0000,-40.0000,-0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.0351,1790120886.8165,ramp_j6_back_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,0.0000,-0.0200,-49.9800,-59.9500,0.0000,-40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.1593,1790120886.9409,ramp_j6_back_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,0.0000,-0.0100,-49.9700,-59.9500,0.0000,-40.0000,-0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.2722,1790120887.0538,ramp_j6_back_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,0.0000,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,-0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.3924,1790120887.1741,ramp_j6_back_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,0.0000,-0.0100,-49.9800,-59.9500,0.0000,-40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.5019,1790120887.2832,ramp_j6_back_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,0.0000,-0.0200,-49.9800,-59.9500,0.0000,-40.0000,-0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.6232,1790120887.4045,ramp_j6_back_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,0.0000,-0.0100,-49.9700,-59.9500,0.0000,-40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.7358,1790120887.5174,ramp_j6_back_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,0.0000,-0.0200,-49.9800,-59.9500,0.0000,-40.0000,-0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.8491,1790120887.6307,ramp_j6_back_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,0.0000,-0.0200,-49.9800,-59.9500,0.0000,-40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10.9653,1790120887.7469,ramp_j6_back_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,0.0000,-0.0100,-49.9700,-59.9500,0.0000,-40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11.0795,1790120887.8608,ramp_j6_back_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,0.0000,-0.0200,-49.9800,-59.9500,0.0000,-40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11.1811,1790120887.9627,ramp_j6_back_settle,-0.0200,-49.9800,-59.9600,0.0000,-40.0000,0.0000,-0.0200,-49.9700,-59.9500,0.0000,-40.0000,-0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
