t_recv_s,t_stamp_s,phase,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,pos1_deg,pos2_deg,pos3_deg,pos4_deg,pos5_deg,pos6_deg,vel1_dps,vel2_dps,vel3_dps,vel4_dps,vel5_dps,vel6_dps
5.2571,1790115949.4983,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0000,-49.9200,-59.9100,0.0000,-39.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.3687,1790115949.6098,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0000,-49.9200,-59.9100,0.0000,-39.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.4805,1790115949.7214,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,-0.0100,-49.8900,-59.9100,0.0000,-39.8700,0.0000,0.0000,-0.5200,0.0000,0.0000,0.0000,0.0000
5.5937,1790115949.8346,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,-0.0200,-49.9000,-59.9200,0.0000,-39.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.6940,1790115949.9350,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,-0.0200,-49.8900,-59.9100,0.0000,-39.8600,-0.0100,0.0000,-0.3600,0.0000,0.0000,0.0000,0.0000
5.7978,1790115950.0390,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,-0.0200,-49.9400,-59.9100,0.0000,-39.8600,0.0000,0.3600,0.0000,0.0000,0.0000,0.0000,0.0000
5.8952,1790115950.1363,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0300,-49.9700,-59.9100,0.0000,-39.8600,0.0000,-0.0300,0.3900,0.0000,0.0000,0.0000,0.0000
5.9924,1790115950.2335,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0000,-49.9400,-59.9100,0.0000,-39.8600,0.0000,-0.1500,0.0000,0.0000,0.0000,0.0000,0.0000
6.0978,1790115950.3388,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0200,-49.9500,-59.9000,0.0000,-39.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.2061,1790115950.4468,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0200,-49.9600,-59.8900,0.0100,-39.8400,0.0000,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000
6.3136,1790115950.5548,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,-0.0100,-49.9200,-59.9000,0.0000,-39.8600,0.0000,-0.0700,0.0000,0.0000,0.0000,0.0000,0.0000
6.4361,1790115950.6769,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,-0.0200,-49.9100,-59.9100,0.0000,-39.8600,0.0000,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000
6.5703,1790115950.8114,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0000,-49.9000,-59.9200,0.0000,-39.8700,0.0000,0.0000,-0.4200,0.0000,0.0000,0.0000,0.0000
6.6782,1790115950.9193,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0000,-49.8900,-59.9300,-0.0100,-39.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.7861,1790115951.0272,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0000,-49.9200,-59.9400,-0.0100,-39.8700,0.0000,0.0000,-0.1100,0.0000,0.0000,0.0000,0.0000
6.8907,1790115951.1317,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0000,-49.9500,-59.9200,0.0000,-39.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6.9995,1790115951.2406,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0000,-49.9600,-59.9200,0.0000,-39.8600,0.0000,0.0000,0.5800,0.0000,0.0000,0.0000,0.0000
7.1078,1790115951.3487,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0000,-49.9300,-59.9100,0.0000,-39.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.2192,1790115951.4602,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0000,-49.9400,-59.9100,0.0000,-39.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.3377,1790115951.5790,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0000,-49.9400,-59.8900,0.0000,-39.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.4471,1790115953.4408,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0300,-49.9600,-59.8800,0.0000,-39.8600,0.0000,-0.1100,0.1100,-0.1200,0.0000,0.0000,0.0000
7.5586,1790115953.5525,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0000,-49.9300,-59.9100,0.0000,-39.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.6739,1790115953.6677,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,-0.0200,-49.9000,-59.9300,0.0000,-39.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7.7818,1790115953.7757,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,-0.0100,-49.8800,-59.9500,0.0000,-39.8700,0.0000,0.5500,-0.2000,0.5800,0.0000,0.0000,0.0000
7.8912,1790115953.8850,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0200,-49.9100,-59.9400,0.0000,-39.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8.0021,1790115953.9961,play,0.0000,-49.9300,-59.9200,0.0000,-39.8700,-0.0100,0.0100,-49.9100,-59.9100,0.0000,-39.8600,0.0000,0.0000,0.0000,0.1400,0.0000,0.0000,0.0000
